"ID";"P03";"P05";"P06";"P07";"P08";"P09";"P10_1";"P10_2";"P11";"P12";"P13";"P14";"P15";"P16";"P17";"P18";"P18_A";"P19_1";"P19_2";"P19_3";"P19_4";"P20_1";"P20_2";"P20_3";"P20_4";"P20_5";"P21_1";"P21_2";"P21_3";"P21_4";"P21_5";"P21_6";"P22";"P23";"P24";"V05";"V07";"V08";"V09";"V09_A";"V09_B_1";"V09_B_2";"V09_B_3";"V09_B_4";"V09_B_97";"V10";"V11";"V12";"V12_A";"V13";"V14";"V14_A";"V14_B";"V14_C";"V14_D";"V14_F";"VD_REGIAO";"VD_IDADE";"VD_RACA";"VD_EDUCACAO";"VD_OCUPACAO";"VD_TRABALHO";"VD_RENDA";"VD_RELIGIAO";"VD_DOM_SIMPLES";"VD_PORTE";"POP_REGIAO_SEXO";"POP_REGIAO_IDADE";"POP_REGIAO_RACA";"POP_REGIAO_EDU";"POP_REGIAO_PORTE";"W1";"W2"
"2163";42;3;4;4;7;3;2;1;5;3;3;2;3;42;1;7;3;2;1;1;2;2;2;2;1;1;1;1;1;2;2;2;3;2;4;2;1;4;1;1;2;1;2;2;2;2;2;1;;4;2;2;3;2;1;4;4;2;1;4;2;2;1;3;2;3;11713407,8682251;4325648,00057885;18888615,4929057;6035664,3758086;4600442,13009103;0,54278993937871;14227,976886396
"2164";42;3;4;4;1;1;1;2;4;3;2;1;3;42;1;5;1;2;1;2;1;1;1;1;2;1;1;2;1;1;1;2;2;2;4;1;1;2;1;2;2;2;2;2;2;2;2;2;;1;3;2;3;2;1;1;4;5;1;2;3;2;2;1;2;1;12930544,5058041;6013776,57309264;18888615,4929057;4158783,67245696;9103462,815831;1,145974068578;70574,2608013884
"2165";35;2;5;4;2;2;2;2;5;1;1;1;3;35;1;4;1;2;2;1;1;2;1;2;2;1;2;2;1;2;2;1;2;1;2;2;3;4;1;2;2;2;2;2;2;1;;;1;2;3;1;;;;;3;3;3;4;1;1;2;2;1;3;33729345,155718;13074442,5753399;26621802,0272178;19056393,9532222;29495819,6060058;0,879264257922035;24540,3941064559
"2166";35;2;5;3;1;2;2;2;3;1;1;1;2;35;1;3;3;2;2;1;1;2;1;2;2;1;2;2;1;2;2;1;1;2;4;1;1;3;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;1;3;3;1;2;3;2;1;2;2;2;39313715,0641353;13074442,5753399;38434986,0707912;11106514,9869069;28682242,4740766;0,879264257922035;38883,224747132
"2167";12;3;6;2;1;1;97;2;3;2;1;3;3;12;2;;;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;4;2;2;1;;2;2;2;2;2;2;2;2;1;;1;2;2;2;1;;;1;3;2;1;2;2;1;1;1;2;6635351,59351707;2476365,06361893;947057,45446218;4732924,51842699;5331736,77354466;3,04913687386166;152895,563824035
"2168";43;1;5;4;5;2;2;2;4;1;1;2;2;43;1;6;3;1;1;2;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;;;5;2;3;1;;;;;4;4;1;1;1;1;2;2;1;3;11713407,8682251;4412989,44798431;18888615,4929057;7704240,77803519;4600442,13009103;0,621399659513766;46269,1162842296
"2169";41;3;5;3;1;3;2;2;3;1;1;1;2;41;2;;;2;2;1;1;1;1;1;2;1;2;2;1;2;2;1;2;1;1;2;1;4;1;2;2;2;2;2;2;2;2;2;;1;4;2;4;1;;;4;2;1;4;3;2;3;1;1;3;11713407,8682251;4325648,00057885;18888615,4929057;6035664,3758086;4600442,13009103;0,659748809436065;17293,7818674902
"2170";27;3;5;1;2;1;1;1;2;1;1;1;3;27;1;5;2;2;2;1;1;1;1;1;2;1;2;2;1;2;2;2;1;1;1;2;1;4;1;2;2;2;2;2;2;1;;;5;2;4;2;2;1;;;2;4;1;4;1;1;3;2;1;3;20650371,2362658;6803249,7668619;11020165,745746;6955158,89754272;10843662,275684;0,222761199213558;2555,01426804214
"2171";31;3;2;1;2;2;1;2;5;1;1;1;3;31;1;5;2;2;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;4;2;1;4;2;2;2;2;2;2;2;1;;;1;2;3;2;3;1;;;3;3;1;4;1;1;2;2;1;3;33729345,155718;13074442,5753399;38434986,0707912;19056393,9532222;29495819,6060058;0,551268135270436;18711,1191507826
"2172";21;2;3;2;2;2;1;1;3;1;1;1;2;21;1;3;2;2;2;1;1;2;1;2;1;1;2;2;1;2;2;1;1;1;3;1;1;4;1;2;2;2;2;2;2;1;;;2;2;4;2;6;1;;;2;3;1;4;1;1;3;2;1;3;24016636,1990366;8139563,11841058;11020165,745746;6955158,89754272;10843662,275684;0,330673301613998;5711,08928261365
"2173";43;3;5;2;2;1;1;2;4;1;1;1;2;43;1;1;4;2;1;1;1;1;1;1;2;1;2;2;1;2;2;2;1;2;3;1;1;4;1;2;2;2;2;2;2;2;1;;1;1;4;2;2;1;;;4;2;1;4;1;1;3;1;1;3;12930544,5058041;4325648,00057885;18888615,4929057;6035664,3758086;4600442,13009103;0,276177626450563;7500,89687415405
"2174";41;1;1;3;1;2;2;2;1;1;1;97;2;41;1;3;2;1;2;1;1;1;2;1;1;2;1;2;1;1;2;2;2;2;4;2;3;2;2;2;2;2;2;2;2;97;;;;1;3;2;4;1;;;4;3;3;1;97;97;2;1;1;2;11713407,8682251;4413565,07719106;4529896,19224138;7704240,77803519;10940047,4281071;0,572897660758402;67050,9040625531
"2175";43;3;1;2;2;2;1;2;5;1;1;1;1;43;1;3;2;2;1;1;1;1;97;2;2;1;1;2;1;2;2;97;2;1;4;2;1;4;2;2;2;2;2;2;2;1;;;4;1;97;2;4;1;;;4;3;1;4;1;1;97;1;1;2;11713407,8682251;4413565,07719106;18888615,4929057;6035664,3758086;10940047,4281071;0,310699829756883;16653,0998603407
"2176";31;3;5;2;1;1;2;2;3;1;1;1;2;33;2;;;2;2;1;1;1;1;2;2;2;2;2;1;2;1;1;1;1;3;1;1;2;2;2;2;2;2;2;2;2;2;2;;1;2;2;3;1;;;3;5;1;1;3;2;1;1;1;2;39313715,0641353;18051853,6107218;38434986,0707912;19816630,074653;28682242,4740766;0,959694381158601;124836,899941392
"2177";21;3;1;2;1;2;2;2;3;1;1;2;2;21;1;3;2;2;1;1;1;1;1;2;2;1;2;1;2;2;1;1;2;2;2;2;5;3;2;2;2;2;2;2;2;1;;;1;2;3;2;6;2;1;4;2;2;4;2;1;1;2;2;2;2;20650371,2362658;8602333,35355409;343415,23177902;6779182,58867662;14254145,2017422;0,330673301613998;1715,79570082944
"2178";21;3;5;2;1;1;2;1;1;2;1;2;3;21;1;6;1;2;2;1;1;2;1;1;2;1;1;1;1;2;1;1;97;1;4;1;3;4;1;2;2;2;2;2;2;1;;;5;1;2;2;5;2;1;4;2;1;3;4;1;1;1;1;2;3;24016636,1990366;12114338,2670676;28042475,6364488;6955158,89754272;10843662,275684;0,150306046188181;6146,4814290352
"2179";24;2;1;2;6;2;1;1;3;1;2;1;2;23;2;;;2;1;1;2;2;1;1;2;1;2;2;1;1;2;2;2;1;3;2;3;4;1;2;2;2;2;2;2;1;;;5;1;5;2;2;2;1;11;2;1;3;4;1;1;3;1;2;3;20650371,2362658;12114338,2670676;28042475,6364488;6955158,89754272;10843662,275684;0,453686778091558;13033,7137708052
"2180";29;3;5;1;4;1;1;1;3;1;1;1;3;33;1;3;3;2;2;1;1;2;2;1;1;1;2;1;1;2;2;2;1;2;3;2;1;4;1;2;2;2;2;2;2;2;2;2;;1;5;2;4;1;;;2;5;1;4;3;2;3;1;1;3;20650371,2362658;9007522,92940827;11020165,745746;6955158,89754272;10843662,275684;0,358045411364646;12505,8038254692
"2181";33;2;5;4;7;2;2;2;5;1;1;1;3;33;1;1;1;2;1;1;1;1;1;2;2;1;1;2;1;2;2;2;1;1;4;1;3;4;2;2;2;2;2;2;2;2;2;2;;4;3;2;4;1;;;3;2;3;4;3;2;2;3;1;3;39313715,0641353;13215495,0630608;26621802,0272178;19056393,9532222;29495819,6060058;0,662028921374107;18259,1694484955
"2182";50;2;4;2;6;2;1;2;5;1;1;2;3;50;1;3;2;2;2;1;1;1;1;2;2;1;1;1;1;2;2;1;2;2;4;2;3;4;2;2;2;2;2;2;2;1;;;1;4;4;2;3;1;;;5;2;3;4;1;1;3;3;1;2;6106169,83467086;2481985,53106518;7038914,08024251;3304153,87534937;3641997,23256681;0,331473377824981;15851,7764506075
"2183";33;3;1;2;1;1;1;2;4;1;1;1;3;33;2;;;2;1;1;1;1;1;1;2;1;2;2;1;2;1;1;2;1;4;1;2;3;1;2;2;2;2;2;2;2;2;2;;1;1;1;;;;;3;3;2;3;3;2;1;1;1;3;39313715,0641353;13074442,5753399;7120100,46124758;23063521,2050712;29495819,6060058;0,662028921374107;29601,1136127061
"2184";41;1;5;2;2;3;1;2;4;1;1;1;2;41;1;5;2;2;1;1;1;2;1;2;2;1;1;1;1;2;1;2;2;1;3;2;3;3;1;2;2;2;2;2;2;1;;;1;1;4;2;3;1;;;4;2;3;3;1;1;3;1;1;2;11713407,8682251;4325648,00057885;4529896,19224138;6745263,54772842;10940047,4281071;0,572897660758402;28732,0263789862
"2185";35;3;5;1;2;1;1;2;4;1;1;1;3;35;1;6;1;2;2;1;1;1;1;1;2;1;2;2;1;1;2;2;1;1;3;1;1;4;1;2;2;2;2;2;2;1;;;5;1;97;1;;;;;3;2;1;4;1;1;97;1;1;3;39313715,0641353;13215495,0630608;38434986,0707912;19056393,9532222;29495819,6060058;0,879264257922035;29491,5933498935
"2186";31;2;5;1;6;2;2;1;5;1;1;1;2;31;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2;3;4;1;2;2;2;2;2;2;1;;;1;2;4;2;4;1;;;3;3;3;4;1;1;3;2;1;1;33729345,155718;13074442,5753399;26621802,0272178;19056393,9532222;14864998,1397709;3,51705703168814;157124,11013941
"2187";35;2;5;1;6;2;1;97;3;1;1;1;3;35;1;6;3;2;97;1;1;1;1;1;2;1;2;2;97;97;2;2;2;1;1;1;1;3;1;2;2;2;2;2;2;2;2;2;;2;97;2;4;1;;;3;1;1;3;3;2;97;2;1;3;39313715,0641353;16426598,6548108;38434986,0707912;23063521,2050712;29495819,6060058;0,879264257922035;50844,8551110983
"2188";35;3;3;1;2;1;1;1;5;3;3;1;3;35;1;2;2;2;1;1;1;2;2;1;2;1;2;2;1;1;2;2;1;1;4;2;3;4;1;2;2;2;2;2;2;1;;;1;5;2;1;;;;;3;1;3;4;1;1;1;3;1;1;33729345,155718;16426598,6548108;26621802,0272178;19056393,9532222;14864998,1397709;0,879264257922035;51052,5179767931
"2189";35;3;5;3;1;1;1;2;5;1;2;2;2;35;1;4;2;1;1;1;2;2;2;2;2;1;2;1;1;1;2;2;1;3;1;2;3;3;2;2;2;2;2;2;2;1;;;5;2;97;1;;;;;3;2;3;2;1;1;97;2;1;3;33729345,155718;13215495,0630608;26621802,0272178;11106514,9869069;29495819,6060058;0,879264257922035;30573,095287537
"2190";35;1;1;1;2;2;1;2;4;1;1;1;1;35;1;5;5;2;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;2;1;4;1;2;2;2;2;2;2;1;;;1;2;3;2;5;1;;;3;3;1;4;1;1;2;2;1;3;33729345,155718;13074442,5753399;38434986,0707912;19056393,9532222;29495819,6060058;0,586176171948023;19895,9662184873
"2191";35;1;4;1;1;1;2;2;3;1;1;1;2;35;1;5;1;2;1;1;1;1;1;1;2;1;1;2;1;2;2;2;1;1;1;1;2;4;2;2;2;2;2;2;2;2;2;2;;2;2;97;;;;;3;2;2;4;3;2;1;2;97;3;39313715,0641353;13215495,0630608;7120100,46124758;19056393,9532222;29495819,6060058;2,2960468252008;77392,2330965722
"2192";41;3;7;2;2;1;2;2;2;1;1;1;2;41;1;3;6;2;1;1;1;97;1;97;1;1;97;2;1;2;2;1;2;2;4;1;1;3;2;2;2;2;2;2;2;2;2;1;;2;2;2;5;2;1;1;4;2;1;2;2;2;1;2;2;3;12930544,5058041;4325648,00057885;18888615,4929057;4158783,67245696;4600442,13009103;1,1457953215168;42939,4298860197
"2193";15;2;6;2;2;1;1;2;4;2;2;1;1;15;2;;;2;1;2;2;2;2;2;1;2;1;1;2;2;2;2;2;2;3;2;3;4;1;2;2;2;2;2;2;1;;;5;4;3;2;4;1;;;1;1;3;4;1;1;2;3;1;2;6635351,59351707;4272340,37819496;10134655,0132459;2403297,95069104;5331736,77354466;0,457804394479624;36555,7742373336
"2194";27;2;5;2;1;1;1;2;5;1;1;1;3;27;1;5;7;1;2;1;1;1;2;2;2;1;1;2;1;2;2;2;1;1;4;2;1;2;2;2;2;2;2;2;2;1;;;5;1;3;2;3;1;;;2;5;1;1;1;1;2;1;1;1;20650371,2362658;9007522,92940827;11020165,745746;17994192,7590122;19569199,9578762;0,445522398427116;135895,13356791
"2195";31;2;4;1;2;1;1;1;5;3;3;2;2;31;1;3;2;2;1;2;2;2;2;2;1;1;2;1;2;2;1;2;1;2;2;1;3;4;2;2;2;2;2;2;2;2;2;2;;3;5;2;2;1;;;3;5;3;4;3;2;3;3;1;2;39313715,0641353;18051853,6107218;26621802,0272178;19056393,9532222;28682242,4740766;0,4798471905793;17460,2897711044
"2196";41;2;1;1;2;1;1;2;4;1;1;2;3;41;2;;;2;1;1;2;2;2;2;1;2;2;1;1;2;1;2;1;2;2;2;2;4;2;2;2;2;2;2;2;1;;;1;1;2;1;;;;;4;3;2;4;1;1;1;1;1;3;11713407,8682251;4413565,07719106;1010899,68520635;6035664,3758086;4600442,13009103;0,572897660758402;17175,0145253028
"2197";33;3;7;3;3;1;97;2;3;1;1;1;2;33;2;;;1;2;1;2;1;1;2;2;1;1;2;1;2;2;1;2;1;3;1;3;2;1;2;2;2;2;2;2;2;1;;5;2;1;1;;;;;3;4;3;2;1;1;1;2;1;3;39313715,0641353;12274670,31592;26621802,0272178;11106514,9869069;29495819,6060058;0,662028921374107;21814,2620250945
"2198";23;2;1;2;2;2;1;2;3;1;1;1;2;23;1;2;3;1;2;1;1;1;1;2;2;1;2;2;1;2;2;2;1;2;4;2;3;4;1;2;2;2;2;2;2;1;;;2;1;4;2;4;1;;;2;3;3;4;1;1;3;1;1;1;20650371,2362658;8139563,11841058;28042475,6364488;6955158,89754272;19569199,9578762;0,453686778091558;18209,7541959551
"2199";23;3;2;2;1;2;2;2;5;1;1;1;3;23;1;2;2;2;2;1;1;1;1;2;2;1;2;2;1;2;2;2;2;97;4;1;3;4;1;2;2;2;2;2;2;1;;;97;97;97;97;;;;;2;4;3;4;1;1;97;97;97;3;24016636,1990366;6803249,7668619;28042475,6364488;6955158,89754272;10843662,275684;0,453686778091558;8865,13951030509
"2200";33;3;1;2;6;2;1;1;5;3;3;2;3;33;1;1;2;2;1;1;1;2;1;2;2;1;1;1;1;2;1;2;1;2;2;2;2;3;1;2;2;2;2;2;2;1;;;4;2;2;2;2;1;;;3;1;2;3;1;1;1;2;1;2;33729345,155718;16426598,6548108;7120100,46124758;23063521,2050712;28682242,4740766;0,662028921374107;37830,2462646296
"2201";23;1;5;2;3;1;2;2;3;1;1;1;2;23;2;;;2;1;1;1;1;1;2;1;1;2;2;1;2;2;2;2;1;4;2;1;3;2;1;2;2;2;1;2;2;1;;5;1;2;2;4;2;1;4;2;2;1;2;1;1;1;1;2;1;20650371,2362658;8602333,35355409;11020165,745746;6779182,58867662;19569199,9578762;0,453686778091558;17590,3407576738
"2202";43;3;3;2;5;2;1;2;3;1;1;1;2;43;1;3;5;2;1;1;1;1;1;1;2;1;1;2;1;2;2;2;3;1;4;2;3;3;2;2;2;2;2;2;2;2;2;1;;1;1;1;;;;;4;5;3;2;2;2;1;1;1;1;11713407,8682251;6013776,57309264;4529896,19224138;4158783,67245696;9103462,815831;0,655970057994324;33573,5718929964
"2203";21;2;5;2;1;2;97;2;1;1;1;1;2;21;1;3;3;1;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;1;4;2;3;2;2;2;2;2;2;2;2;2;1;;2;2;2;2;6;1;;;2;3;3;1;1;1;1;2;1;1;20650371,2362658;8139563,11841058;28042475,6364488;17994192,7590122;19569199,9578762;0,992019904841994;125805,782529056
"2204";31;2;5;2;1;2;2;2;2;1;1;2;2;31;1;4;5;2;2;2;1;1;2;2;2;1;1;97;2;2;1;2;2;2;3;1;1;3;1;2;2;2;2;2;2;2;2;2;;2;2;2;3;1;;;3;4;1;3;3;2;1;2;1;1;39313715,0641353;12274670,31592;38434986,0707912;23063521,2050712;14864998,1397709;0,442935868227046;28577,5791204891
"2205";12;2;5;2;1;2;2;2;3;3;3;2;2;12;1;2;2;1;1;1;1;2;1;1;2;1;1;2;1;2;2;1;2;2;4;1;3;3;1;2;2;2;2;2;2;2;2;1;;2;97;2;6;1;;;1;1;3;3;2;2;97;2;1;1;7039177,41749923;4272340,37819496;10134655,0132459;4162214,51581537;4456290,69892459;1,21965474954467;356684,821344848
"2206";33;3;5;1;1;1;97;2;2;1;1;1;2;33;1;6;2;2;1;1;1;2;1;1;1;1;1;2;1;2;2;2;1;2;4;1;1;4;1;2;2;2;2;2;2;1;;;1;1;4;2;2;1;;;3;4;1;4;1;1;3;1;1;3;39313715,0641353;12274670,31592;38434986,0707912;19056393,9532222;29495819,6060058;0,662028921374107;20696,7236270393
"2207";51;2;1;3;1;3;1;2;5;1;3;1;2;51;1;3;2;1;2;1;1;1;1;2;2;1;2;2;2;2;2;1;2;1;4;1;3;4;1;2;2;2;2;2;2;1;;;3;1;3;2;3;1;;;5;3;3;4;1;1;2;1;1;3;6786894,40292303;2450025,89065194;7038914,08024251;3304153,87534937;5238381,45095394;0,298522747578869;5118,86504566941
"2208";33;3;5;1;1;2;2;2;3;1;1;1;2;33;1;4;4;2;1;1;1;2;1;1;2;1;2;2;2;2;2;2;1;2;4;1;3;4;1;2;2;2;2;2;2;2;2;1;;1;3;1;;;;;3;4;3;4;2;2;2;1;1;3;39313715,0641353;12274670,31592;26621802,0272178;19056393,9532222;29495819,6060058;0,662028921374107;17018,7178962938
"2209";41;3;5;2;1;2;2;2;2;1;1;1;2;41;2;;;2;1;1;1;1;2;2;2;1;1;2;1;2;2;1;2;1;4;1;3;4;1;2;2;2;2;2;2;2;1;;2;2;2;2;3;1;;;4;3;3;4;1;1;1;2;1;1;12930544,5058041;4413565,07719106;4529896,19224138;6035664,3758086;9103462,815831;0,381931773838935;21593,6642951886
"2210";41;2;3;4;5;2;2;2;5;2;2;3;2;41;1;3;3;1;1;1;1;1;1;1;2;1;1;2;1;1;1;1;1;2;4;2;1;2;2;2;2;2;2;2;2;2;1;;1;1;3;2;3;1;;;4;3;1;1;1;1;2;1;1;1;11713407,8682251;4413565,07719106;18888615,4929057;7704240,77803519;9103462,815831;0,572897660758402;92059,1865310731
"2211";16;1;4;2;1;1;1;2;5;1;1;1;1;16;1;2;2;2;1;1;2;2;2;1;1;1;1;1;1;2;1;1;2;1;2;2;1;4;2;2;2;2;2;2;2;1;;;5;1;97;2;4;1;;;1;4;1;4;1;1;97;1;1;3;6635351,59351707;1930609,47688079;2438978,46931809;2403297,95069104;3886501,53854705;0,687169980392674;12830,4184187859
"2212";43;3;1;2;1;1;2;2;5;3;3;1;3;43;1;3;2;2;1;1;2;2;1;2;1;1;1;1;2;2;2;1;2;2;3;2;1;3;1;2;2;2;2;2;2;1;;;5;1;2;2;4;1;;;4;3;1;3;1;1;1;1;1;2;11713407,8682251;4413565,07719106;18888615,4929057;6745263,54772842;10940047,4281071;0,874626743992432;83982,8495536751
"2213";33;3;5;1;5;2;1;2;5;1;1;1;3;33;2;;;2;1;1;1;1;1;1;2;1;1;1;1;2;2;1;1;1;4;1;1;4;1;2;2;2;2;2;2;1;;;1;1;97;2;3;2;1;4;3;1;1;4;1;1;97;1;2;3;39313715,0641353;16426598,6548108;38434986,0707912;19056393,9532222;29495819,6060058;0,662028921374107;29692,4419540085
"2214";31;3;5;3;1;3;2;2;3;1;1;1;3;31;1;2;1;2;1;2;1;2;1;2;2;1;1;2;1;2;2;1;2;1;2;2;3;2;2;2;2;2;2;2;2;1;;;5;1;2;2;3;1;;;3;3;3;1;1;1;1;1;1;1;33729345,155718;13074442,5753399;26621802,0272178;19816630,074653;14864998,1397709;0,551268135270436;72395,7517190168
"2215";41;2;3;2;2;2;1;1;2;1;1;1;2;41;1;2;2;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;1;2;2;3;3;1;2;2;2;2;2;2;1;;;7;2;3;2;3;1;;;4;4;3;3;1;1;2;2;1;3;11713407,8682251;4412989,44798431;4529896,19224138;6745263,54772842;4600442,13009103;0,286448830379201;12975,3224907211
"2216";42;1;3;2;2;1;1;1;2;1;1;1;1;42;1;2;2;2;2;2;1;2;1;2;1;1;1;1;1;2;2;1;1;2;3;2;3;4;1;2;2;2;2;2;2;1;;;1;5;4;2;3;1;;;4;2;3;4;1;1;3;3;1;3;11713407,8682251;4325648,00057885;4529896,19224138;6035664,3758086;4600442,13009103;0,54278993937871;12251,7598524966
"2217";15;3;5;3;2;2;97;2;4;1;1;1;2;15;2;;;2;2;1;1;1;1;1;2;1;2;2;1;2;2;2;2;1;4;1;1;3;1;2;2;2;2;2;2;2;2;2;;4;97;2;2;2;1;11;1;1;1;3;3;2;97;3;2;3;7039177,41749923;4272340,37819496;2438978,46931809;4162214,51581537;3886501,53854705;0,457804394479624;29329,4240512171
"2218";33;3;5;4;1;2;2;2;97;1;1;1;3;33;1;97;4;2;2;1;1;2;1;2;2;1;1;2;2;2;1;2;2;2;97;1;3;4;1;2;2;2;2;2;2;1;;;1;1;97;2;6;1;;;3;2;3;4;1;1;97;1;1;2;39313715,0641353;13215495,0630608;26621802,0272178;19056393,9532222;28682242,4740766;1,32405784274821;36509,4725045242
"2219";31;3;5;1;7;1;1;2;3;1;1;1;3;31;1;2;2;2;1;1;1;1;1;1;2;1;2;2;1;1;2;2;2;1;1;1;1;4;1;2;2;2;2;2;2;2;1;;5;3;1;2;2;2;97;8;3;5;1;4;1;1;1;3;2;3;39313715,0641353;18051853,6107218;38434986,0707912;19056393,9532222;29495819,6060058;2,8790831434758;127433,295599758
"2220";11;2;1;97;6;1;2;97;97;1;97;97;1;12;2;;;1;97;2;2;1;97;2;1;97;1;1;1;2;2;2;97;1;2;1;3;2;2;2;2;2;2;2;2;2;2;2;;2;97;2;5;2;2;2;1;5;3;1;3;2;97;2;2;3;7039177,41749923;2204355,52273676;10134655,0132459;4732924,51842699;3886501,53854705;1,44195764691702;201410,03006332
"2221";26;2;5;4;2;2;2;2;5;3;2;3;3;26;1;2;3;2;1;1;2;2;1;2;2;1;1;2;1;2;1;2;2;3;4;2;2;3;1;2;2;2;2;2;2;1;;;5;2;2;1;;;;;2;4;2;3;1;1;1;2;1;2;20650371,2362658;6803249,7668619;5260950,8213287;12938473,1900709;14254145,2017422;0,109286722685935;3323,17448492156
"2222";33;1;5;4;6;3;2;2;3;3;3;1;2;33;1;1;1;2;2;2;2;1;1;2;1;1;1;1;2;2;2;2;2;1;4;2;1;3;2;2;2;2;2;2;2;1;;;5;1;2;2;2;1;;;3;1;1;2;1;1;1;1;1;3;33729345,155718;16426598,6548108;38434986,0707912;11106514,9869069;29495819,6060058;0,662028921374107;37433,6219515606
"2223";26;2;1;1;7;2;2;2;5;1;2;2;1;26;1;3;97;2;1;1;1;2;1;2;1;1;1;1;1;2;1;2;2;1;2;1;3;4;1;2;2;2;2;2;2;2;2;2;;1;97;2;2;2;1;1;2;2;3;4;3;2;97;1;2;3;24016636,1990366;8602333,35355409;28042475,6364488;6955158,89754272;10843662,275684;0,65572033611561;12818,139623303
"2224";33;3;5;1;2;1;1;2;3;1;1;1;2;33;1;6;5;2;1;1;1;1;1;2;2;2;2;2;1;2;2;2;1;1;1;2;1;4;1;2;2;2;2;2;2;1;;;2;1;97;2;2;1;;;3;4;1;4;1;1;97;1;1;3;33729345,155718;12274670,31592;38434986,0707912;19056393,9532222;29495819,6060058;0,662028921374107;20356,5346259104
"2225";50;2;1;3;1;2;2;2;3;1;1;3;2;50;1;3;3;1;1;2;1;2;1;1;2;1;1;2;2;2;2;2;2;1;4;1;3;3;1;2;2;2;2;2;2;2;2;2;;3;2;2;5;2;2;1;5;2;3;3;3;2;1;3;2;3;6786894,40292303;2481985,53106518;7038914,08024251;3563234,29696145;5238381,45095394;2,59028002866785;180890,322388631
"2226";21;2;3;3;3;1;2;2;3;2;2;1;2;35;2;;;2;1;1;1;2;1;1;1;1;1;2;2;2;1;1;2;3;2;1;1;4;1;2;2;2;2;2;2;2;1;;2;1;97;2;3;2;1;8;2;5;1;4;1;1;97;1;2;3;24016636,1990366;9007522,92940827;11020165,745746;6955158,89754272;10843662,275684;2,98399996649845;148357,798354763
"2227";43;1;3;2;6;2;1;1;3;1;1;1;2;43;1;2;2;2;2;2;1;1;1;2;2;1;2;1;1;1;1;2;1;2;4;2;3;3;1;2;2;2;2;2;2;1;;;5;1;3;1;;;;;4;2;3;3;1;1;2;1;1;1;11713407,8682251;4325648,00057885;4529896,19224138;6745263,54772842;9103462,815831;0,310699829756883;18422,4778270625
"2228";31;1;1;2;2;2;1;1;4;1;1;1;2;31;1;3;2;2;1;1;2;2;1;2;2;1;2;1;1;2;2;2;2;1;4;1;1;4;1;2;2;2;2;2;2;1;;;1;2;97;2;5;2;3;2;3;2;1;4;1;1;97;2;2;2;39313715,0641353;13215495,0630608;38434986,0707912;19056393,9532222;28682242,4740766;0,551268135270436;18485,7149072302
"2229";43;2;5;1;2;1;1;2;3;1;1;1;2;43;1;5;2;2;2;1;1;1;1;1;2;1;2;2;1;2;2;2;1;1;4;2;1;4;1;2;2;2;2;2;2;1;;;1;4;4;2;2;1;;;4;2;1;4;1;1;3;3;1;2;11713407,8682251;4325648,00057885;18888615,4929057;6035664,3758086;10940047,4281071;0,524776046395459;17060,5922691312
"2230";27;2;5;2;1;2;2;2;3;1;1;1;2;27;1;3;1;2;2;2;1;1;1;2;2;1;2;2;1;2;2;2;2;1;4;1;3;3;1;2;2;2;2;2;2;2;2;2;;4;2;2;2;2;1;1;2;1;3;3;3;2;1;3;2;3;24016636,1990366;12114338,2670676;28042475,6364488;12938473,1900709;10843662,275684;0,891044796854231;69107,0238139122
"2231";26;3;1;4;2;2;2;2;4;1;1;1;2;26;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;2;1;2;2;1;1;1;3;4;1;2;2;2;2;2;2;1;;;2;1;3;2;3;1;;;2;2;3;4;1;1;2;1;1;1;24016636,1990366;8602333,35355409;28042475,6364488;6955158,89754272;19569199,9578762;1,96716100834683;106285,705295253
"2232";43;2;5;4;1;2;2;2;3;2;1;1;1;43;1;4;1;2;1;1;1;2;2;2;2;1;1;2;1;1;2;2;2;1;4;2;5;2;2;2;2;2;2;2;2;1;;;5;1;3;1;;;;;4;4;4;1;1;1;2;1;1;1;11713407,8682251;4412989,44798431;214541,00367572;7704240,77803519;9103462,815831;0,621399659513766;11495,4062182181
"2233";35;2;5;4;2;2;97;2;3;1;1;1;2;35;2;;;2;2;2;2;2;1;1;2;1;1;1;2;2;2;2;2;1;4;1;3;3;1;2;2;2;2;2;2;1;;;2;2;2;2;3;1;;;3;2;3;3;1;1;1;2;1;3;39313715,0641353;13215495,0630608;26621802,0272178;23063521,2050712;29495819,6060058;0,879264257922035;31266,7050590097
"2234";15;3;5;3;5;2;2;2;3;1;1;1;2;15;1;1;1;2;2;1;1;2;97;2;1;1;97;2;1;2;2;2;3;1;4;2;3;2;2;2;2;2;2;2;2;2;1;;5;2;2;2;4;1;;;1;3;3;1;1;1;1;2;1;1;6635351,59351707;2476365,06361893;10134655,0132459;4732924,51842699;4456290,69892459;1,37341318343887;156249,539284042
